,Wavelength,Transmittance,Reflectance,Absorbance
0,300.0,0.9873610539103478,0.011801884155720472,0.0008370686098373988
1,301.0,0.9873806288089071,0.011783455852419139,0.0008359128427378091
2,302.0,0.9873999628759023,0.01176526390016079,0.0008347707748907963
3,303.0,0.98741906020273,0.011747301016002893,0.0008336430417671294
4,304.0,0.9874379247915356,0.011729551330208778,0.0008325279275459365
5,305.0,0.9874565605575899,0.01171201042830944,0.0008314269572542914
6,306.0,0.9874749713316178,0.011694684997200966,0.0008303392328889575
7,307.0,0.9874931608620053,0.011677576396614313,0.000829263286882463
8,308.0,0.9875111328169944,0.011660669669508935,0.000828200682390173
9,309.0,0.9875288907867592,0.01164395896717906,0.0008271502025786624
10,310.0,0.9875464382854392,0.011627445071935654,0.0008261123311422247
11,311.0,0.9875637787531372,0.01161113515496254,0.0008250860165526444
12,312.0,0.9875809155577818,0.011595011726021766,0.0008240723333165205
13,313.0,0.9875978519970242,0.011579084042459727,0.0008230696482678596
14,314.0,0.9876145913000159,0.011563327237963677,0.0008220796517480395
15,315.0,0.9876311366291429,0.011547764260321856,0.0008210993923307927
16,316.0,0.9876474910817162,0.011532379854470491,0.0008201312384812942
17,317.0,0.987663657691626,0.011517168506979942,0.0008191737400920963
18,318.0,0.9876796394309093,0.011502133775502443,0.0008182275784815965
19,319.0,0.9876954392113177,0.01148726798593998,0.0008172913813950937
20,320.0,0.9877110598857791,0.011472575720399619,0.0008163659173124099
21,321.0,0.9877265042498823,0.011458042189478873,0.000815450536779295
22,322.0,0.987741775043279,0.011443680599331856,0.0008145449576250173
23,323.0,0.9877568749510415,0.011429471466690301,0.0008136500941418634
24,324.0,0.9877718066049974,0.011415428891777992,0.0008127644810929416
25,325.0,0.9877865725850371,0.011401538010686637,0.000811889447352329
26,326.0,0.9878011754203443,0.011387797575443982,0.000811022867317221
27,327.0,0.9878156175906273,0.011374222114682198,0.0008101665102026498
28,328.0,0.9878299015273049,0.011360783204436302,0.000809319197301208
29,329.0,0.9878440296146394,0.011347484868019819,0.0008084805930389094
30,330.0,0.9878580041908843,0.01133434308692813,0.000807651193924828
31,331.0,0.9878718275493422,0.01132134085521102,0.0008068309961640967
32,332.0,0.987885501939435,0.01130848117172718,0.0008060186398825115
33,333.0,0.9878990295677292,0.011295755635946989,0.0008052159277645096
34,334.0,0.987912412598931,0.011283165384083986,0.0008044211230321872
35,335.0,0.9879256531568633,0.011270712465047836,0.0008036352467911623
36,336.0,0.9879387533253948,0.011258393749594689,0.0008028565475683705
37,337.0,0.9879517151493832,0.011246199011802674,0.0008020869879737974
38,338.0,0.9879645406355495,0.011234130095690489,0.00080132418585892
39,339.0,0.9879772317533491,0.011222201064229012,0.0008005707857364716
40,340.0,0.9879897904358234,0.011210383046418429,0.000799824069013102
41,341.0,0.9880022185804229,0.011198694184422493,0.0007990862398651369
