,Wavelength,Transmittance,Reflectance,Absorbance
0,300.0,0.9814405979255877,0.017602844163775444,0.0009565686551650504
1,301.0,0.9814661574744531,0.017578442133963108,0.0009554078671135577
2,302.0,0.9814914079070999,0.017554331235587597,0.0009542604672242527
3,303.0,0.98151635437819,0.01753051087260246,0.0009531284222248586
4,304.0,0.981541001932058,0.01750698521733284,0.000952007636478834
5,305.0,0.9815653555055909,0.017483749017119406,0.0009509016183801809
6,306.0,0.9815894199310415,0.01746076587587595,0.0009498087703105064
7,307.0,0.9816131999387495,0.01743806477636099,0.0009487279968016321
8,308.0,0.9816367001597542,0.017415647618472575,0.0009476596454624329
9,309.0,0.9816599251283654,0.017393470779061317,0.0009466046726083977
10,310.0,0.9816828792846204,0.017371567115187645,0.000945562055749203
11,311.0,0.9817055669767036,0.017349902465939523,0.0009445305969711876
12,312.0,0.981727992463249,0.017328490912914277,0.0009435115200540421
13,313.0,0.9817501599156192,0.017307340726256372,0.0009425045656462574
14,314.0,0.9817720734200737,0.017286425195634364,0.0009415077336962246
15,315.0,0.9817937369799093,0.017265746034681798,0.0009405229985714222
16,316.0,0.9818151545175197,0.01724529467523098,0.0009395496877914678
17,317.0,0.9818363298763881,0.017225080877542497,0.0009385864326032149
18,318.0,0.981857266823042,0.01720509834587574,0.000937634195433957
19,319.0,0.9818779690489235,0.017185333520174026,0.0009366933267665723
20,320.0,0.98189844017223,0.017165793180465697,0.0009357628350699368
21,321.0,0.9819186837396928,0.01714647501707077,0.0009348417717774567
22,322.0,0.9819387032283053,0.017127365432679655,0.0009339312304291813
23,323.0,0.981958502046992,0.01710846949368715,0.0009330300839792763
24,324.0,0.9819780835382419,0.017089779078960417,0.0009321401806664949
25,325.0,0.981997450979706,0.017071286141872408,0.0009312586292071801
26,326.0,0.9820166075857157,0.01705300737172365,0.0009303872979581077
27,327.0,0.9820355565087812,0.017034911699593067,0.000929525411011158
28,328.0,0.9820543008410698,0.01701702743768692,0.0009286729379892078
29,329.0,0.9820728436157785,0.01699933174997568,0.0009278284883476176
30,330.0,0.9820911878085486,0.016981825008988382,0.000926994442779719
31,331.0,0.9821093363387758,0.016964492723345756,0.0009261681479620488
32,332.0,0.9821272920709173,0.016947356313467027,0.000925350220422875
33,333.0,0.982145057815767,0.016930397786200046,0.0009245420926527335
34,334.0,0.9821626363316608,0.016913615204393863,0.0009237417755503307
35,335.0,0.9821800303256927,0.01689701557159424,0.0009229501980735559
