,Wavelength,Transmittance,Reflectance,Absorbance
0,300.0,0.9456479131210499,0.05435181884765625,0.0
1,301.0,0.9457143312855123,0.054287892150878904,0.0
2,302.0,0.9457799576606228,0.05421982879638672,0.0
3,303.0,0.9458448052456672,0.05415608520507813,0.0
4,304.0,0.9459088867653412,0.05408981170654297,0.0
5,305.0,0.9459722146782922,0.05402807006835938,0.0
6,306.0,0.9460348011824552,0.05396504516601563,0.0
7,307.0,0.9460966582238484,0.053903517150878905,0.0
8,308.0,0.9461577974998833,0.05384247589111328,0.0
9,309.0,0.9462182304689155,0.05378191986083984,0.0
10,310.0,0.9462779683542943,0.053721096801757816,0.0
11,311.0,0.9463370221494313,0.053662115478515626,0.0
12,312.0,0.9463954026270641,0.05360648803710937,0.0
13,313.0,0.9464531203411723,0.053546340942382815,0.0
14,314.0,0.9465101856332376,0.05349366607666016,0.0
15,315.0,0.9465666086392112,0.05343542022705078,0.0
16,316.0,0.9466223992923349,0.05337594604492187,0.0
17,317.0,0.9466775673291932,0.05332353973388672,0.0
18,318.0,0.9467321222945854,0.05326608581542969,0.0
19,319.0,0.9467860735452163,0.05321318359375,0.0
20,320.0,0.9468394302560208,0.05316144561767578,0.0
21,321.0,0.9468922014220973,0.05310425262451172,0.0
22,322.0,0.946944395865226,0.05305713348388672,0.0
23,323.0,0.9469960222359541,0.05300608520507812,0.0
24,324.0,0.9470470890199656,0.05295093994140625,0.0
25,325.0,0.9470976045397063,0.05290447387695312,0.0
26,326.0,0.9471475769597859,0.05285366973876953,0.0
27,327.0,0.9471970142894391,0.05279910888671875,0.0
28,328.0,0.9472459243868898,0.05275468444824219,0.0
29,329.0,0.9472943149630739,0.05270408935546875,0.0
30,330.0,0.9473421935843577,0.05265585479736328,0.0
31,331.0,0.9473895676763244,0.05261207275390625,0.0
32,332.0,0.9474364445260458,0.052563453674316404,0.0
33,333.0,0.9474828312868314,0.05251982421875,0.0
34,334.0,0.9475287349798015,0.052471856689453124,0.0
35,335.0,0.9475741624981528,0.05242827911376953,0.0
36,336.0,0.9476191206085302,0.05238049926757812,0.0
37,337.0,0.947663615954337,0.052337457275390624,0.0
38,338.0,0.9477076550600594,0.052294049072265626,0.0
39,339.0,0.9477512443317652,0.0522468505859375,0.0
40,340.0,0.9477943900601156,0.0522054931640625,0.0
41,341.0,0.9478370984240422,0.05216396484375,0.0
42,342.0,0.9478793754923216,0.05212310180664063,0.0
43,343.0,0.9479212272261257,0.052080426025390626,0.0
44,344.0,0.9479626594810283,0.05203546142578125,0.0
45,345.0,0.9480036780098137,0.0519989013671875,0.0
46,346.0,0.9480442884650522,0.051954046630859375,0.0
47,347.0,0.9480844963992596,0.051913409423828126,0.0
48,348.0,0.9481243072696086,0.05187704467773437,0.0
49,349.0,0.9481637264385964,0.051836920166015626,0.0
50,350.0,0.948202759175864,0.051797914123535155,0.0
51,351.0,0.9482414106606065,0.051757872009277346,0.0
52,352.0,0.948279685984108,0.051723565673828124,0.0
53,353.0,0.9483175901496023,0.051683653259277346,0.0
54,354.0,0.9483551280762673,0.051645372009277345,0.0
55,355.0,0.9483923045998568,0.0516059814453125,0.0
56,356.0,0.9484291244745142,0.05157186431884766,0.0
57,357.0,0.9484655923744656,0.05153405151367187,0.0
58,358.0,0.9485017128960505,0.0514963623046875,0.0
59,359.0,0.9485374905587579,0.05146278076171875,0.0
60,360.0,0.9485729298073223,0.05142515106201172,0.0
61,361.0,0.9486080350125583,0.05139161834716797,0.0
62,362.0,0.9486428104737968,0.051358229064941405,0.0
63,363.0,0.9486772604195598,0.051321131896972655,0.0
64,364.0,0.9487113890083636,0.05128966217041016,0.0
65,365.0,0.948745200332897,0.05125632934570312,0.0
66,366.0,0.9487786984173008,0.05122098693847656,0.0
67,367.0,0.9488118872219806,0.051188182067871096,0.0
68,368.0,0.9488447706426485,0.05115690765380859,0.0
69,369.0,0.9488773525135519,0.05112004852294922,0.0
70,370.0,0.94890963660614,0.051089299011230466,0.0
71,371.0,0.9489416266327156,0.05105667114257813,0.0
72,372.0,0.9489733262465408,0.0510255844116211,0.0
73,373.0,0.9490047390427179,0.05099488983154297,0.0
74,374.0,0.949035868559656,0.05096434936523438,0.0
75,375.0,0.9490667182799764,0.05093379058837891,0.0
76,376.0,0.9490972916325522,0.050903271484375,0.0
77,377.0,0.9491275919917818,0.05087278594970703,0.0
78,378.0,0.9491576226799338,0.05084228973388672,0.0
79,379.0,0.9491873869677422,0.05081182861328125,0.0
80,380.0,0.9492168880757709,0.05078149261474609,0.0
81,381.0,0.9492461291740283,0.05075164642333985,0.0
82,382.0,0.9492751133851496,0.05072316284179688,0.0
83,383.0,0.9493038437831374,0.05069336547851563,0.0
84,384.0,0.9493323233953741,0.05066871795654297,0.0
85,385.0,0.9493605552033443,0.050639060974121096,0.0
86,386.0,0.9493885421432311,0.0506107666015625,0.0
87,387.0,0.9494162871068959,0.05058485412597656,0.0
88,388.0,0.9494437929430657,0.05055717315673828,0.0
89,389.0,0.9494710624574613,0.050527569580078126,0.0
90,390.0,0.9494980984143558,0.050503631591796876,0.0
91,391.0,0.9495249035355415,0.05047589111328125,0.0
92,392.0,0.9495514805047145,0.050446466064453126,0.0
93,393.0,0.9495778319639135,0.05041886596679687,0.0
94,394.0,0.9496039605165162,0.050396929931640626,0.0
95,395.0,0.949629868728888,0.050371202087402346,0.0
96,396.0,0.9496555591284297,0.05034377136230469,0.0
97,397.0,0.9496810342061133,0.050320526123046876,0.0
98,398.0,0.9497062964166644,0.050293028259277346,0.0
99,399.0,0.9497313481799132,0.0502661376953125,0.0
100,400.0,0.9497561918797023,0.05024437408447266,0.0
101,401.0,0.9497808298656312,0.05021930389404297,0.0
102,402.0,0.9498052644540196,0.05019758453369141,0.0
103,403.0,0.9498294979281949,0.05017088165283203,0.0
104,404.0,0.9498535325381708,0.05014404754638672,0.0
105,405.0,0.9498773705019383,0.05012250366210937,0.0
106,406.0,0.949901014007247,0.05009940795898438,0.0
107,407.0,0.9499244652094585,0.050078369140625,0.0
108,408.0,0.949947726234316,0.05004979095458984,0.0
109,409.0,0.9499707991775267,0.050028768920898435,0.0
110,410.0,0.949993686105565,0.05000580444335938,0.0
111,411.0,0.9500163890559712,0.04998484649658203,0.0
112,412.0,0.9500389100376204,0.049958251953125,0.0
113,413.0,0.9500612510320736,0.049939276123046876,0.0
114,414.0,0.9500834139927994,0.04991643829345703,0.0
115,415.0,0.9501054008471378,0.04989600372314453,0.0
116,416.0,0.9501272134955898,0.04986959228515625,0.0
117,417.0,0.9501488538118543,0.049852313232421876,0.0
118,418.0,0.9501703236455329,0.049832025146484375,0.0
119,419.0,0.9501916248191387,0.0498056640625,0.0
120,420.0,0.9502127591323648,0.04978689270019531,0.0
121,421.0,0.9502337283591585,0.049764607238769534,0.0
122,422.0,0.9502545342499221,0.049743896484375,0.0
123,423.0,0.9502751785313872,0.04972564544677734,0.0
124,424.0,0.9502956629077426,0.04970339202880859,0.0
125,425.0,0.9503159890597542,0.04968281860351562,0.0
126,426.0,0.9503361586454501,0.04966461944580078,0.0
127,427.0,0.9503561733015747,0.049642489624023435,0.0
128,428.0,0.9503760346422571,0.049622337341308595,0.0
129,429.0,0.9503957442612233,0.049603823852539065,0.0
130,430.0,0.9504153037307106,0.04958732299804688,0.0
131,431.0,0.9504347146024369,0.04956356658935547,0.0
132,432.0,0.950453978407367,0.0495470947265625,0.0
133,433.0,0.9504730966570125,0.04952909088134766,0.0
134,434.0,0.9504920708423046,0.04950914306640625,0.0
135,435.0,0.9505109024358198,0.049489138793945314,0.0
136,436.0,0.950529592890421,0.04946919555664062,0.0
137,437.0,0.9505481436408054,0.049451754760742185,0.0
138,438.0,0.95056655610175,0.04943531494140625,0.0
139,439.0,0.9505848316714175,0.04941189575195312,0.0
140,440.0,0.9506029717296697,0.0493974365234375,0.0
141,441.0,0.9506209776380352,0.04937767791748047,0.0
142,442.0,0.9506388507410093,0.0493602783203125,0.0
143,443.0,0.9506565923664871,0.049345947265625,0.0
144,444.0,0.9506742038249335,0.049326234436035156,0.0
145,445.0,0.950691686410837,0.049306800842285156,0.0
146,446.0,0.9507090414014759,0.04928906097412109,0.0
147,447.0,0.9507262700589734,0.04927327423095703,0.0
148,448.0,0.950743373628892,0.04925557098388672,0.0
149,449.0,0.9507603533418525,0.049238395690917966,0.0
150,450.0,0.9507772104123602,0.04922410430908203,0.0
151,451.0,0.9507939460410294,0.04920692138671875,0.0
152,452.0,0.9508105614121274,0.04919116821289062,0.0
153,453.0,0.9508270576965094,0.049173648071289065,0.0
154,454.0,0.9508434360502948,0.04915985870361328,0.0
155,455.0,0.9508596976139999,0.049137225341796875,0.0
156,456.0,0.9508758435166194,0.04912346343994141,0.0
157,457.0,0.9508918748708427,0.04910599975585937,0.0
158,458.0,0.9509077927779542,0.04909224700927734,0.0
159,459.0,0.9509235983243025,0.04907526245117187,0.0
160,460.0,0.9509392925836965,0.04905967254638672,0.0
161,461.0,0.9509548766165717,0.04904272918701172,0.0
162,462.0,0.9509703514712402,0.049029100036621094,0.0
163,463.0,0.9509857181826185,0.04901216888427734,0.0
164,464.0,0.9510009777733783,0.04899857330322266,0.0
165,465.0,0.9510161312544902,0.04898165893554687,0.0
166,466.0,0.9510311796240553,0.04896809234619141,0.0
167,467.0,0.9510461238690394,0.048951190185546875,0.0
168,468.0,0.9510609649640154,0.04893959350585937,0.0
169,469.0,0.9510757038717317,0.04892273406982422,0.0
170,470.0,0.9510903415450277,0.048909263610839845,0.0
171,471.0,0.9511048789244789,0.04889291839599609,0.0
