,Wavelength,Transmittance,Reflectance,Absorbance
0,300.0,0.9628730818525144,0.037129873657226566,0.0
1,301.0,0.962930242664988,0.037070797729492184,0.0
2,302.0,0.9629867033163495,0.03701580810546875,0.0
3,303.0,0.9630424756376919,0.03695682678222656,0.0
4,304.0,0.9630975712025618,0.03689835815429687,0.0
5,305.0,0.9631520013364845,0.03684482116699219,0.0
6,306.0,0.963205777120347,0.0367957275390625,0.0
7,307.0,0.9632589093993024,0.03674266357421875,0.0
8,308.0,0.9633114087876696,0.03668466491699219,0.0
9,309.0,0.9633632856750132,0.03664096069335938,0.0
10,310.0,0.9634145502330175,0.03658843994140625,0.0
11,311.0,0.9634652124186572,0.03653170166015625,0.0
12,312.0,0.963515281982848,0.03648836059570312,0.0
13,313.0,0.9635647684737362,0.03643744201660156,0.0
14,314.0,0.9636136812423046,0.03638517150878906,0.0
15,315.0,0.9636620294465303,0.036338330078125,0.0
16,316.0,0.9637098220580806,0.03628754577636719,0.0
17,317.0,0.9637570678654079,0.036244747924804685,0.0
18,318.0,0.9638037754788087,0.03619436645507813,0.0
19,319.0,0.9638499533351227,0.03615303344726563,0.0
20,320.0,0.9638956097013214,0.036102804565429684,0.0
21,321.0,0.9639407526794117,0.036061492919921875,0.0
22,322.0,0.9639853902100817,0.03601277770996094,0.0
23,323.0,0.9640295300767404,0.03597156677246094,0.0
24,324.0,0.9640731799089272,0.03592734375,0.0
25,325.0,0.9641163471871128,0.035886492919921874,0.0
26,326.0,0.9641590392445122,0.03583802490234375,0.0
27,327.0,0.9642012632723065,0.035797283935546875,0.0
28,328.0,0.9642430263229351,0.03575789489746094,0.0
29,329.0,0.9642843353111279,0.03571431579589844,0.0
30,330.0,0.9643251970204008,0.035675039672851565,0.0
31,331.0,0.9643656181034863,0.03563576049804688,0.0
32,332.0,0.9644056050874588,0.035592379760742185,0.0
33,333.0,0.9644451643745582,0.03555315246582031,0.0
34,334.0,0.9644843022470135,0.03551975402832031,0.0
35,335.0,0.9645230248685852,0.03548094177246094,0.0
36,336.0,0.9645613382878193,0.03543917541503906,0.0
37,337.0,0.9645992484401972,0.03540040283203125,0.0
38,338.0,0.964636761151308,0.035367239379882814,0.0
39,339.0,0.9646738821394767,0.03532881469726563,0.0
40,340.0,0.9647106170175813,0.0352873046875,0.0
41,341.0,0.9647469712945158,0.035250021362304686,0.0
42,342.0,0.964782950380323,0.03521728210449219,0.0
43,343.0,0.9648185595858011,0.035184521484375,0.0
44,344.0,0.9648538041256354,0.035147360229492185,0.0
45,345.0,0.9648886891209375,0.0351146484375,0.0
46,346.0,0.9649232196006297,0.0350751708984375,0.0
47,347.0,0.9649574005032244,0.03504258117675781,0.0
48,348.0,0.9649912366797351,0.03500589599609375,0.0
49,349.0,0.9650247328954696,0.03497367248535156,0.0
50,350.0,0.9650578938308627,0.034942593383789064,0.0
51,351.0,0.9650907240848005,0.03491153869628906,0.0
52,352.0,0.9651232281745946,0.03487935791015625,0.0
53,353.0,0.9651554105392335,0.03484840393066406,0.0
54,354.0,0.965187275540458,0.03481213684082031,0.0
55,355.0,0.965218827464887,0.034781475830078123,0.0
56,356.0,0.9652500705240511,0.0347505615234375,0.0
57,357.0,0.965281008858106,0.034720025634765624,0.0
58,358.0,0.9653116465360656,0.0346894775390625,0.0
59,359.0,0.9653419875574764,0.034658975219726565,0.0
60,360.0,0.9653720358535849,0.03462881469726563,0.0
61,361.0,0.9654017952899758,0.034598330688476564,0.0
62,362.0,0.9654312696658682,0.03456793823242187,0.0
63,363.0,0.9654604627181826,0.034543212890625,0.0
64,364.0,0.9654893781196715,0.03451321411132813,0.0
65,365.0,0.9655180194829931,0.034484197998046875,0.0
66,366.0,0.9655463903602155,0.03445430297851562,0.0
67,367.0,0.9655744942454434,0.03442400512695312,0.0
68,368.0,0.9656023345740598,0.03439547424316406,0.0
69,369.0,0.9656299147253216,0.034365625,0.0
70,370.0,0.9656572380243131,0.0343413818359375,0.0
71,371.0,0.9656843077398732,0.03431299438476562,0.0
72,372.0,0.9657111270898531,0.034290908813476566,0.0
73,373.0,0.965737699238309,0.034262545776367184,0.0
74,374.0,0.9657640272998357,0.03423853759765625,0.0
75,375.0,0.9657901143371488,0.034210195922851565,0.0
76,376.0,0.9658159633655032,0.034181863403320314,0.0
77,377.0,0.9658415773517832,0.03415791625976562,0.0
78,378.0,0.9658669592143617,0.034130050659179685,0.0
79,379.0,0.9658921118273732,0.03410938415527344,0.0
80,380.0,0.9659170380181962,0.03408583984375,0.0
81,381.0,0.96594174056994,0.03405765380859375,0.0
82,382.0,0.9659662222227764,0.03402992553710937,0.0
83,383.0,0.9659904856733152,0.03400751647949219,0.0
84,384.0,0.9660145335765236,0.03398725280761719,0.0
85,385.0,0.9660383685459607,0.033963870239257815,0.0
86,386.0,0.9660619931553794,0.03393612060546875,0.0
87,387.0,0.9660854099382415,0.03391420593261719,0.0
88,388.0,0.9661086213891369,0.0338936767578125,0.0
89,389.0,0.9661316299649556,0.03387179565429688,0.0
90,390.0,0.9661544380849512,0.03384416809082031,0.0
91,391.0,0.9661770481308501,0.033822317504882814,0.0
92,392.0,0.9661994624499824,0.033802471923828126,0.0
93,393.0,0.9662216833524908,0.03378074645996094,0.0
94,394.0,0.9662437131149665,0.033754611206054684,0.0
95,395.0,0.9662655539794652,0.03373291625976563,0.0
96,396.0,0.9662872081540977,0.0337130615234375,0.0
97,397.0,0.9663086778146044,0.03369140319824219,0.0
98,398.0,0.9663299651045578,0.03366976013183594,0.0
99,399.0,0.9663510721355194,0.033649969482421875,0.0
100,400.0,0.9663720009878977,0.033629812622070314,0.0
101,401.0,0.9663927537114534,0.03360275573730469,0.0
102,402.0,0.9664133323265902,0.03358876953125,0.0
103,403.0,0.9664337388232567,0.033568649291992186,0.0
104,404.0,0.9664539751629462,0.033541717529296876,0.0
105,405.0,0.9664740432783235,0.03352774658203125,0.0
106,406.0,0.9664939450751288,0.033507745361328126,0.0
107,407.0,0.966513682430273,0.033486578369140624,0.0
108,408.0,0.9665332571947131,0.033468310546875,0.0
109,409.0,0.9665526711918159,0.03344726867675781,0.0
110,410.0,0.9665719262204242,0.03342623901367187,0.0
111,411.0,0.9665910240526777,0.033407974243164065,0.0
112,412.0,0.966609966435498,0.033386962890625,0.0
113,413.0,0.9666287550917446,0.03337453308105469,0.0
114,414.0,0.966647391719848,0.03335501708984375,0.0
115,415.0,0.9666658779939542,0.033334130859375,0.0
116,416.0,0.9666842155650662,0.033316220092773435,0.0
117,417.0,0.9667024060610522,0.033295367431640625,0.0
118,418.0,0.9667204510871267,0.03328294372558594,0.0
119,419.0,0.9667383522262742,0.03326357116699219,0.0
120,420.0,0.9667561110392447,0.0332430419921875,0.0
121,421.0,0.9667737290656175,0.033230712890625,0.0
122,422.0,0.9667912078239289,0.033205514526367184,0.0
123,423.0,0.9668085488117857,0.03319208679199219,0.0
124,424.0,0.9668257535055416,0.03317278442382812,0.0
125,425.0,0.9668428233623543,0.03315386657714844,0.0
126,426.0,0.9668597598193199,0.033141903686523436,0.0
127,427.0,0.9668765642945324,0.03312263793945312,0.0
128,428.0,0.9668932381853982,0.03310921936035156,0.0
129,429.0,0.9669097828724585,0.03309008178710938,0.0
130,430.0,0.9669261997161744,0.03307811279296875,0.0
131,431.0,0.9669424900595959,0.03305345458984375,0.0
132,432.0,0.9669586552279709,0.03304149475097656,0.0
133,433.0,0.9669746965280764,0.033022412109375,0.0
134,434.0,0.9669906152497367,0.03301044921875,0.0
135,435.0,0.9670064126664216,0.03299173278808594,0.0
136,436.0,0.9670220900340051,0.0329783935546875,0.0
137,437.0,0.9670376485918944,0.032959713745117185,0.0
138,438.0,0.9670530895631165,0.03294783325195313,0.0
139,439.0,0.9670684141554435,0.03292917175292969,0.0
140,440.0,0.9670836235600749,0.032917303466796874,0.0
141,441.0,0.9670987189534916,0.0328986572265625,0.0
142,442.0,0.9671137014957282,0.032886810302734375,0.0
143,443.0,0.9671285723332379,0.03286966247558594,0.0
144,444.0,0.9671433325966095,0.03285780944824219,0.0
145,445.0,0.967157983402432,0.03283929443359375,0.0
146,446.0,0.9671725258529447,0.032827804565429684,0.0
147,447.0,0.967186961035779,0.03280923461914063,0.0
148,448.0,0.9672012900257984,0.0327974609375,0.0
