,Wavelength,Transmittance,Reflectance,Absorbance
1,300.0,0.9751520278746797,0.024389951629616317,0.0004575370235443188
2,301.0,0.9751917189768037,0.02434653801859915,0.0004569423618316724
3,302.0,0.9752302635025885,0.02431808489704132,0.0004562789688110426
4,303.0,0.975268914165782,0.02427652737517655,0.0004554952545166091
5,304.0,0.9753068141175284,0.024233856419421728,0.0004549015502929764
6,305.0,0.9753443730450748,0.024203832749560474,0.0004545175876617509
7,306.0,0.9753814236348457,0.02416503411507979,0.00045389315795899216
8,307.0,0.9754182381030934,0.02412997491915524,0.00045324486541748843
9,308.0,0.9754541543297621,0.02409034269816056,0.0004526247138977131
10,309.0,0.9754899448344817,0.024058698023706675,0.0004521290397644123
11,310.0,0.9755256333029705,0.024022303448855878,0.0004513515491485679
12,311.0,0.9755602131273321,0.023984536607161162,0.0004508888721466148
13,312.0,0.9755947503957575,0.023957935912936924,0.000450502319335946
14,313.0,0.9756288399360409,0.023921395074993374,0.0004498063869476404
15,314.0,0.9756627064433501,0.02388870134884864,0.000449294603347787
16,315.0,0.9756957344976582,0.023851096468269828,0.0004487225799560634
17,316.0,0.9757287770721114,0.023828086693808433,0.0004482747936248868
18,317.0,0.9757613280625416,0.023792501428477466,0.0004475267562866301
19,318.0,0.975793552257147,0.02376169640938938,0.00044709576797486263
20,319.0,0.9758253439340614,0.023724731324978172,0.00044672982406617135
21,320.0,0.9758566466505318,0.023703809924401343,0.00044610885810852984
22,321.0,0.9758879787404193,0.02366850179721415,0.000445606697082529
23,322.0,0.9759185731206742,0.023639043697565792,0.00044508219146729473
24,323.0,0.9759490108836776,0.023602911030970515,0.0004446514167785742
25,324.0,0.9759790944788556,0.0235825448872149,0.0004439742317199805
26,325.0,0.9760088348754724,0.023548549627993253,0.00044350118064881357
27,326.0,0.976038062617207,0.023520159068077803,0.0004431911082714315
28,327.0,0.976067308100159,0.02348556523439288,0.00044284105682374067
29,328.0,0.9760960554441429,0.02346506348860264,0.0004422035331726177
30,329.0,0.9761244114644129,0.02343357903450727,0.00044174486732483954
31,330.0,0.976152528205291,0.023407096602089707,0.00044127755928040607
32,331.0,0.9761804147172631,0.023374491668105124,0.0004408748912811387
33,332.0,0.9762078349456302,0.02335225158624724,0.0004402767028808701
34,333.0,0.976235299942419,0.023325274010151626,0.00043979633712769653
35,334.0,0.9762620643069282,0.02330079588678479,0.00043946439552308236
36,335.0,0.9762889630920333,0.023274030329823493,0.00043920506477357086
37,336.0,0.9763151887105191,0.02324160149805248,0.00043886110115052407
38,337.0,0.9763412141465946,0.0232231367412284,0.0004382015323639031
39,338.0,0.9763668293240247,0.02319540253905952,0.0004378184585571406
40,339.0,0.9763926189346694,0.023169428617298603,0.0004373844547271847
41,340.0,0.9764179339223993,0.023147065522313118,0.00043702319908143285
42,341.0,0.9764428773306388,0.023116438335247336,0.0004364439945221068
43,342.0,0.9764672503253904,0.023099546312395483,0.0004360168342590454
44,343.0,0.9764920743695777,0.023072205039255323,0.00043568236732484145
45,344.0,0.9765163055205187,0.023047721813395622,0.0004354417228698856
46,345.0,0.9765404048537526,0.023027838645163924,0.0004351485185623296
47,346.0,0.9765642183936702,0.02299669683341682,0.00043455413818360657
48,347.0,0.9765874873026341,0.02298137769202143,0.00043416321659089436
49,348.0,0.9766108914069702,0.022955259340494874,0.00043385934066773765
50,349.0,0.9766338533307639,0.02293445528393984,0.0004334639635086192
51,350.0,0.976656938950447,0.022911112863156946,0.0004331498765945568
52,351.0,0.9766793479309099,0.022883966632615778,0.00043257253170014777
53,352.0,0.9767017448182503,0.022865091107055542,0.00043218459701539465
54,353.0,0.9767238907038056,0.02284946569431573,0.00043187551021577314
55,354.0,0.9767455642291478,0.022822270790547133,0.0004316684093475482
56,355.0,0.9767674576149339,0.022800972486879675,0.0004313993854522847
57,356.0,0.9767889598255239,0.022783354272425175,0.00043098805809022435
58,357.0,0.9768100176977856,0.022754694546610117,0.0004305315093994286
59,358.0,0.9768309840446939,0.02273984498088062,0.00043021584320069824
60,359.0,0.97685200936534,0.02272510724008083,0.0004298549346923975
61,360.0,0.9768725285337025,0.02269743405135721,0.00042958893489839146
62,361.0,0.9768931064455509,0.022677611707933247,0.00042928662586213677
63,362.0,0.9769132913942824,0.022661245993167163,0.0004287368631363068
64,363.0,0.9769333263564676,0.022633383569877596,0.0004284187850952303
65,364.0,0.9769534289423216,0.022618886766903105,0.00042810013961793554
66,365.0,0.9769730212192235,0.022604671861350532,0.0004279221220016637
67,366.0,0.9769924396947178,0.022579946136012673,0.00042769967269899056
68,367.0,0.9770117986090195,0.022560333971306683,0.0004274402742386026
69,368.0,0.977031163161047,0.022543566879454996,0.00042690073871614183
70,369.0,0.9770500959425821,0.022519285289831457,0.0004266038103103803
71,370.0,0.9770686746167383,0.022502161204259845,0.0004263057746887374
72,371.0,0.9770872040941091,0.022489363056227566,0.0004260070571899583
73,372.0,0.9771058101991954,0.022468547157857566,0.0004257756490707568
74,373.0,0.9771238740146908,0.02245060670099035,0.0004255047950744801
75,374.0,0.9771420602644797,0.022432864558931443,0.0004250112552642996
76,375.0,0.9771599866688885,0.022418000360086558,0.0004246834306717095
77,376.0,0.9771778746607891,0.022394079296749088,0.0004243974256515681
78,377.0,0.9771952607444087,0.022378450403809546,0.00042418807697297935
79,378.0,0.977212575647067,0.02236630091512948,0.0004240148973465148
80,379.0,0.9772299869274523,0.02234631593710929,0.0004237904119491761
81,380.0,0.9772471262518876,0.022329030806791033,0.00042359479808809237
82,381.0,0.9772639584791791,0.022312892754346135,0.0004230645093918035
83,382.0,0.9772809323156235,0.022298122587278486,0.00042280387973787296
84,383.0,0.9772975934817628,0.022275858274277298,0.00042253967189790736
85,384.0,0.9773142248924772,0.022259855034466834,0.0004222731676101878
86,385.0,0.9773305154501053,0.022249420202385635,0.0004220490077699847
87,386.0,0.9773466851372336,0.022237412978243082,0.00042181533432008813
88,387.0,0.9773629119228173,0.02221543971243501,0.00042161941337587447
89,388.0,0.9773785638854626,0.022201208932377398,0.000421105178833028
90,389.0,0.9773946172144383,0.022185586817730217,0.00042084077072145596
91,390.0,0.9774103292997907,0.022172538724079732,0.0004205844068527427
