,Wavelength,Transmittance,Reflectance,Absorbance
1,300.0,0.9649316945808932,0.034536760062057525,0.0005315703180089821
2,301.0,0.9649253744125017,0.034543867354144345,0.0005307495749829871
3,302.0,0.9649887636638084,0.034481024387728425,0.0005302201390095741
4,303.0,0.9650467083405735,0.034423222226875834,0.000530099060115321
5,304.0,0.9650951969790575,0.03437560323212202,0.0005292185705182324
6,305.0,0.965168217229397,0.03430323581304029,0.0005286024139191164
7,306.0,0.9651655343617259,0.03430619743147958,0.0005282984245600937
8,307.0,0.9652155809182554,0.034257033312127,0.0005273766816454611
9,308.0,0.9652641800447788,0.03420915244230256,0.0005266492959128523
10,309.0,0.9653210428242005,0.03415266677222215,0.0005262592769296069
11,310.0,0.9653423168408842,0.03413203568107076,0.0005256247402075443
12,311.0,0.9654132034482034,0.03406143714186549,0.0005253821588608214
13,312.0,0.9654373197009326,0.03403841138797346,0.000524303069956188
14,313.0,0.9654661067775896,0.03400987745841126,0.0005239849558957876
15,314.0,0.9655203503310658,0.033956364399096925,0.000523340668488439
16,315.0,0.9655556093516389,0.03392142504232377,0.0005229503355442158
17,316.0,0.9656174652860798,0.03386000755762309,0.0005225242797995468
18,317.0,0.9656304215377627,0.033848231966874566,0.0005213608177147368
19,318.0,0.9656936749735772,0.03378501591609791,0.0005213261354348183
20,319.0,0.9656901299646284,0.03378892558943667,0.0005209284192964149
21,320.0,0.9657431469776814,0.03373647348682955,0.0005203505423719273
22,321.0,0.9657784346844908,0.03370197970504686,0.0005195861235783181
23,322.0,0.9658115455378923,0.033669264704498464,0.0005191902868195618
24,323.0,0.9658547043018768,0.033626410778835415,0.0005188588136815876
25,324.0,0.9659070442417356,0.033574428625350816,0.0005185678029321456
26,325.0,0.9659181178506309,0.03356397234347556,0.0005178690790103629
27,326.0,0.9659621688421955,0.033520463812725616,0.0005173553876332262
28,327.0,0.9660160475260499,0.03346736852470972,0.0005166040750235128
29,328.0,0.966049742165145,0.03343392860143539,0.0005163223640543307
30,329.0,0.9660733056352839,0.03341072009077668,0.0005159635729838437
31,330.0,0.9661035208111859,0.03338136107414867,0.0005151456705717832
32,331.0,0.9661599472525225,0.03332484378564172,0.0005152471407818701
33,332.0,0.9661556900163994,0.0333296886660913,0.0005146288076950132
34,333.0,0.96619924622275,0.03328636117170006,0.0005143656867269078
35,334.0,0.9662570510555186,0.03322914899428747,0.0005137628642980088
36,335.0,0.9662638575537554,0.03322271605945844,0.0005134277964836534
37,336.0,0.9663095846743636,0.03317773673693463,0.0005127024435403378
38,337.0,0.9663355514760511,0.033152163586672403,0.0005122739866550605
39,338.0,0.9663813740440107,0.033106596729066226,0.0005119935468337696
40,339.0,0.9663869413324513,0.0331015323128961,0.0005115135887458725
41,340.0,0.9664060782390338,0.03308261996215582,0.0005113174679845725
42,341.0,0.9664568793787114,0.033031973092698494,0.0005111513414252894
43,342.0,0.9664872802709213,0.03300233994814195,0.0005103524724825218
44,343.0,0.9665181033211944,0.032971794023620896,0.0005101105010426701
45,344.0,0.9665425424603734,0.03294773226396647,0.0005097143669922538
46,345.0,0.9665694364735705,0.03292141040628124,0.000509134443223576
47,346.0,0.9665910677736612,0.03289987484611384,0.0005090475062040293
48,347.0,0.9666273037008215,0.03286436377078854,0.0005082944269863835
49,348.0,0.9666645872543655,0.03282744343073294,0.0005079580634807691
50,349.0,0.9666730356512285,0.032819045681500805,0.0005079751161579931
51,350.0,0.966706102979438,0.0327863253419539,0.0005075924814532599
