Wavelength,Reflectance-0,Reflectance-5,Reflectance-10,Reflectance-15,Reflectance-20,Reflectance-25,Reflectance-30,Reflectance-35,Reflectance-40,Reflectance-45,Reflectance-50,Reflectance-55,Reflectance-60
740.0,0.56445604562759,0.56447992846369,0.56485225260257,0.56654541194438,0.57146084308624,0.58293014764785,0.60664484649896,0.65234571695327,0.7368961572647,0.8900461494922599,1.2675925437361,1.7839129306375898,2.7176109105348503
741.0,0.56439888477325,0.56442308053374,0.56479495763778,0.56648840010166,0.57140296697616,0.58287088572978,0.60658454895019,0.65228127688169,0.73682588338851,0.88996371626853,1.26748398691415,1.7837714776396703,2.71741908788681
742.0,0.56434220075607,0.56436632201075,0.56473809480667,0.5664309561252501,0.5713459849357599,0.58281226456165,0.60652434080839,0.65221766382455,0.73675519227981,0.8898825049400301,1.26737628318369,1.78363276645541,2.7172303982079
743.0,0.5642852187156601,0.5643093623220901,0.56468051671981,0.56637409329414,0.5712884068488999,0.5827543735504099,0.6064645126461901,0.65215311199426,0.73668563365936,0.88980177044868,1.2672699242830199,1.7834938988089502,2.71704074740409
744.0,0.56422895193099,0.56425307318568,0.56462389230728,0.5663174688816,0.57123112678527,0.58269602060317,0.6064036190509701,0.65209018439054,0.73661530017852,0.8897208571433999,1.26716311275959,1.78335533291101,2.71685066819191
745.0,0.56417232751846,0.56419651582837,0.5645682811737,0.566261023283,0.5711744427680899,0.58263833820819,0.60634394735097,0.65202706307172,0.73654633760452,0.88964080810546,1.2670559510588602,1.7832195572554999,2.71666249260306
746.0,0.5641161799430799,0.56414015218615,0.5645122677087699,0.5662050396203899,0.5711178183555601,0.58258092403411,0.60628443211317,0.6519640758633599,0.7364770174026399,0.88956040143966,1.26695097982883,1.78308236226439,2.7164755165576904
747.0,0.56406015157699,0.5640841387212201,0.56445603072643,0.56614871323108,0.57106125354766,0.58252322673797,0.60622612386941,0.65190175920724,0.7364074587821899,0.88948020339012,1.26684461347758,1.78294510766863,2.71628957614302
748.0,0.56400501728057,0.56402913108468,0.56440013647079,0.5660930573940199,0.57100522518157,0.58246631920337,0.60616710782051,0.65183907747268,0.7363388538360499,0.8894005119800499,1.2667403165250999,1.78281084448099,2.716102886945
749.0,0.56394934654235,0.56397328153252,0.5643453747034001,0.5660375058650899,0.57094889879226,0.58240920305252,0.60610791295766,0.65177685767412,0.7362713813781699,0.88932210206985,1.26663591712713,1.78267430886626,2.71591827273368
750.0,0.56389373540878,0.56391875818371,0.56428980827331,0.56598196923732,0.57089334726333,0.58235257863998,0.60605020076036,0.65171501040458,0.73620301485061,0.8892425298690699,1.26653093844652,1.7825403697788698,2.7157347202301
751.0,0.5638394355773899,0.56386311724781,0.56423516571521,0.5659270584583199,0.57083791494369,0.5822964906692499,0.60599154233932,0.6516536027193001,0.7361351847648601,0.8891644179821001,1.2664271593093799,1.7824063338339298,2.71555042266845
752.0,0.56378459930419,0.56380907446146,0.5641798377037,0.56587189435958,0.5707828998565599,0.58224010467529,0.60593403875827,0.65159194916486,0.73606747388839,0.8890866339206599,1.26632440090179,1.78227353096008,2.71536983549594
753.0,0.56372946500778,0.5637547895312299,0.5641254633664999,0.565817669034,0.57072764635086,0.58218459784984,0.60587546229362,0.6515304520726201,0.73600035905838,0.8890089988708401,1.26622171141207,1.78213886916637,2.71518634632229
754.0,0.5636757016181899,0.5636996626853901,0.56407149136066,0.5657631456851899,0.57067281007766,0.58212880790233,0.60581847280263,0.65147010236978,0.7359328269958401,0.88893151283264,1.26611924357712,1.78200635313987,2.71500446274876
755.0,0.5636216402053801,0.56364561989903,0.5640176087617801,0.5657088607549601,0.5706181526184,0.58207316696643,0.60576139390468,0.65140941739082,0.7358668446540799,0.8888541758060401,1.2660169750452,1.7818765901029099,2.7148251943290203
756.0,0.56356793642044,0.5635919459164099,0.5639639049768399,0.56565502285957,0.57056421041488,0.5820183902978799,0.60570450127124,0.6513484492897901,0.73580050468444,0.8887768685817701,1.2659148275852201,1.78174443170428,2.71464473009109
757.0,0.56351429224014,0.56353832781314,0.56391026079654,0.56560133397579,0.57050991058349,0.58196294307708,0.60564792901277,0.65128862857818,0.73573386669158,0.8887000977993,1.26581368595361,1.78161350265145,2.7144664712250197
758.0,0.56346076726913,0.56348505616188,0.56385685503482,0.56554773449897,0.57045620679855,0.58190828561782,0.60559124499559,0.65122862905263,0.7356681227684,0.88862460851669,1.26571399718523,1.7814819067716599,2.71428793296217
759.0,0.56340759992599,0.5634316019713801,0.5638033598661399,0.56549432873725,0.57040256261825,0.58185428380966,0.60553481429815,0.65116902440786,0.73560255765914,0.88854795694351,1.26561314798891,1.7813537679612599,2.71411076560616
760.0,0.56335538625717,0.5633795298635901,0.5637503862380899,0.5654414594173399,0.57034891843795,0.5817998647689799,0.60547861456871,0.65110950171947,0.73553705215454,0.88847270607948,1.26551221124827,1.78122341260314,2.71393281221389
761.0,0.56330227851867,0.56332651525735,0.56369805335998,0.56538869440555,0.57029551267623,0.58174532651901,0.60542234778404,0.65105033665895,0.73547267913818,0.88839763402938,1.26541348546743,1.7810951098799699,2.71375773474574
762.0,0.56324988603591,0.56327359378337,0.56364531815052,0.56533607840538,0.57024258375167,0.58169150352478,0.60536649823188,0.6509919911623,0.73540782928466,0.88832294940948,1.2653134986758199,1.78096605464816,2.71358186379075
763.0,0.56319814920425,0.56322207301855,0.56359268724918,0.56528350710868,0.57018989324569,0.58163785934448,0.6053117215633299,0.6509330868721,0.7353426814079199,0.8882471323013299,1.26521597802639,1.7808387503027898,2.71340727806091
764.0,0.56314522027969,0.56316931173205,0.56354101002216,0.56523112952709,0.570137321949,0.58158439397811,0.6052559763193099,0.65087458491325,0.7352789044380099,0.8881739377975401,1.26511657983064,1.78071212023496,2.71323381364345
765.0,0.56309366226196,0.56311789900064,0.56348937749862,0.56517925858497,0.57008528709411,0.58153164386749,0.60520152002573,0.65081687271595,0.7352144122123699,0.88809961080551,1.26501847244799,1.78058598935604,2.7130602300167
766.0,0.56304270029067,0.56306657195091,0.5634370893239901,0.56512752175331,0.570032954216,0.58147828280925,0.60514724999666,0.65075816959142,0.73515099287033,0.88802567124366,1.26492182165384,1.7804597839713,2.71288795769214
767.0,0.56299024820327,0.5630143657326601,0.5633860379457399,0.56507591903209,0.5699810385704,0.58142547309398,0.6050917431712101,0.65070065110921,0.7350871562957699,0.88795152306556,1.2648245319723999,1.7803337723016701,2.7127157300710603
