Wavelength,Reflectance-0,Reflectance-5,Reflectance-10,Reflectance-15,Reflectance-20,Reflectance-25,Reflectance-30,Reflectance-35,Reflectance-40,Reflectance-45,Reflectance-50,Reflectance-55,Reflectance-60
407.0,3.3486578369140605,3.3487546730041498,3.3497956085204996,3.3559203338623,3.3731466674804604,3.41175720214843,3.48862724304199,3.63148153305053,3.8809059906005796,4.3044985961914,5.0078369140625005,6.1605860900878895,8.0385288965702
408.0,3.3468310546874998,3.34675720214843,3.34791564941406,3.3539178466796797,3.3711010742187497,3.4097933959960898,3.4867530059814396,3.62890676498413,3.8788079833984304,4.3025259399413995,5.00497909545898,6.15810089111328,8.03601296782493
409.0,3.3447268676757798,3.34473569869995,3.34618476867675,3.3522397613525303,3.3691384887695297,3.4077197265624997,3.48500007629394,3.62733728408813,3.87677505493164,4.29995361328125,5.00287689208984,6.15539726257324,8.03314064025878
410.0,3.34262390136718,3.34287900924682,3.3443920135497995,3.3503104400634696,3.3671725463867097,3.4057620239257798,3.48310165405273,3.62539796829223,3.87471290588378,4.29805297851562,5.00058044433593,6.1527536773681595,8.03014933228492
411.0,3.3407974243164005,3.3413240814208898,3.3420970916747996,3.3482078552246,3.36513488769531,3.4038052368164,3.4808796691894504,3.62335338115692,3.87268234252929,4.29569549560546,4.9984846496582,6.15041885375976,8.02825761556625
412.0,3.3386962890625,3.3388850021362297,3.3403052520751904,3.3462816619873,3.3631750488281202,3.4017578125000005,3.4790045166015604,3.6212670278549104,3.87065567016601,4.29379638671875,4.9958251953124995,6.14816360473632,8.025388453006741
413.0,3.33745330810546,3.33734502792358,3.3386138916015597,3.34461486816406,3.3615087890625,3.3998019409179596,3.4773278045654297,3.6193764686584395,3.86860939025878,4.291843872070309,4.99392761230468,6.14583038330078,8.02288677334785
414.0,3.33550170898437,3.33549777984619,3.3367525482177705,3.3427619934081996,3.35954895019531,3.3981329345703104,3.4754753112792898,3.6173575258255,3.8665850830078097,4.28933288574218,4.9916438293457,6.143194503784169,8.02001891493797
415.0,3.3334130859375,3.3335387802124,3.3351196289062504,3.3406677246093697,3.35787994384765,3.3964697265625,3.47323913574218,3.6153893947601303,3.8647447967529196,4.28761260986328,4.98960037231445,6.14057380676269,8.01715414285659
416.0,3.33162200927734,3.33156396865844,3.33283432006835,3.3387619018554604,3.35587188720703,3.3945327758789,3.47138984680175,3.61337363243103,3.86259742736816,4.2851177978515596,4.98695922851562,6.1383031463623,8.014661123752589
417.0,3.3295367431640597,3.3295747566223097,3.3310646820068297,3.3370989990234303,3.35391845703125,3.39249633789062,3.46973587036132,3.61151073932647,3.8605925750732397,4.2831704711914,4.98523132324218,6.13625381469726,8.01182756185531
418.0,3.32829437255859,3.32818614959716,3.3294399261474603,3.3354541015625,3.3523284912109297,3.3906195068359297,3.46787322998046,3.60996599197387,3.85874473571777,4.28150787353515,4.98320251464843,6.13400329589843,8.00994710087776
419.0,3.32635711669921,3.3263824653625402,3.32776176452636,3.33361320495605,3.35068481445312,3.3889767456054596,3.4657283020019496,3.60755280971527,3.8571036529540996,4.279019470214839,4.9805664062499995,6.1313304901123,8.00757870793342
420.0,3.32430419921875,3.32441736221313,3.3259975433349602,3.33154228210449,3.34875061035156,3.387333984375,3.4638854980468703,3.60614290237426,3.85476676940918,4.27713104248046,4.9786892700195295,6.12908164978027,8.0047483074665
421.0,3.3230712890625,3.3230298805236798,3.32380821228027,3.3298999786376897,3.3468084716796795,3.3854586791992105,3.4622328948974603,3.6041543912887497,3.8531401062011703,4.2754843139648395,4.97646072387695,6.12709648132324,8.00189597725868
