,nm,Ref-0,Ref-5,Ref-10,Ref-15,Ref-20,Ref-45,Ref-50,Ref-55,Ref-60
171,471.0,2.12307869769036,2.1236000951360903,2.12628601846098,2.13436832887157,2.15365377395078,3.07722817292269,3.7875664152449904,4.980711428673279,6.95873675113339
172,472.0,2.12198649420738,2.1225268324702897,2.12537859857529,2.13359774460419,2.1529583199974103,3.07685451946742,3.78734325937796,4.97385790471294,6.951179174531711
173,473.0,2.12118213575258,2.12154783270396,2.12415791359394,2.13260601052381,2.15197723082192,3.07495399835966,3.78525931346658,4.97405854010311,6.9517336585856
174,474.0,2.12044144256114,2.1207944001480903,2.12330334784463,2.1318357460636603,2.15131600723825,3.07414775776639,3.78141187630649,4.97181448628241,6.95744394263951
175,475.0,2.11998592536449,2.12025138446912,2.12255859521925,2.13095486745014,2.15054065567627,3.07334830756802,3.78447742081778,4.97518611680064,6.95090585119771
176,476.0,2.11742958813421,2.1185199834935298,2.12177892626076,2.13018022474348,2.14973995105475,3.0732247646963198,3.78194998595565,4.97267271653879,6.957728704303589
177,477.0,2.11655127298831,2.11766552327722,2.12110442886948,2.12941949340552,2.1488714420080104,3.0716898868873703,3.7778050716059197,4.9619198086887595,6.9419169080545196
178,478.0,2.1157049896955398,2.11680940096788,2.1204036916997198,2.12858613292537,2.14802533631212,3.07182428351445,3.7816927380968797,4.9651127432295095,6.948816825482989
179,479.0,2.11525346443653,2.11628595253601,2.11979641961753,2.12789968101158,2.14725862895734,3.07069755431413,3.7788446555498902,4.96228357980111,6.94026931767044
180,480.0,2.1139288574934,2.1149079454936,2.11857057194337,2.12703960125893,2.14644113032668,3.0673655932534403,3.77867584053874,4.96604966946188,6.93681605047555
181,481.0,2.1134116579655498,2.11423042938336,2.1176082295138303,2.12624191434793,2.14567721074186,3.06826228050403,3.77738043259205,4.95883451244523,6.93237418802147
182,482.0,2.11264427301771,2.1134493308302,2.11676527495794,2.1253623121947,2.14492192450985,3.06720391715504,3.7736351217024,4.96356285344455,6.945984818744471
183,483.0,2.1122399408865697,2.11293310717903,2.11606918834969,2.12459691255874,2.14411107955724,3.06480620562806,3.7731016993124,4.96143457974419,6.939590616413669
184,484.0,2.11204642682448,2.1126499600131,2.11556825849562,2.12386814366914,2.14339286415353,3.0648677900659798,3.7695440409561596,4.958793144200079,6.9425660575902
185,485.0,2.11177825906574,2.11232273638993,2.1151010693401098,2.1232341812815503,2.14263990034312,3.0637497986565303,3.77100865416042,4.95992993804421,6.9253352078999395
186,486.0,2.11109827929995,2.11168023700639,2.11448112174123,2.12254101631753,2.14186135796494,3.06431319851437,3.76828833218477,4.95989819181375,6.9366431196384095
187,487.0,2.11071276458166,2.11124579262323,2.11393550109453,2.12197382439859,2.1412148914262596,3.0614718837956802,3.7698438312330196,4.9552817754640195,6.92909042685683
188,488.0,2.10957088546752,2.1101018762074397,2.11293338204547,2.1211836783364397,2.14042253543809,3.06231183695662,3.76815711681321,4.95614984596027,6.93645344687933
189,489.0,2.10896660864353,2.1093372986879197,2.1119572023198,2.12041777744442,2.13987100664488,3.05966768831126,3.76821660544835,4.95415040243985,6.92411013338919
190,490.0,2.10841483189016,2.10875650418847,2.11121671154275,2.11964438994228,2.13898073137626,3.0608816935827,3.76795000599576,4.9546962213849595,6.92426887034783
191,491.0,2.1079273133039402,2.10819844385758,2.11049964844919,2.11894041753746,2.13829579989649,3.05938154462212,3.76850978183345,4.95181879079844,6.93417764418479
192,492.0,2.1075996217966,2.10779612522237,2.1099659827616,2.11825799418129,2.13768525814935,3.05564521618625,3.76280216833986,4.94589964157342,6.92671412674691
193,493.0,2.1046655850172,2.10578306573368,2.10918906330876,2.1174873693682197,2.13695758286118,3.05806347077386,3.76679129065154,4.95330239753266,6.9218832300258795
194,494.0,2.10416734843254,2.1052322801258403,2.1086643517851797,2.1168466760315,2.13624398174993,3.05661468547033,3.76630365776605,4.95093972018826,6.92859979362869
195,495.0,2.10334516212157,2.10442033061087,2.10796455398909,2.11616502056159,2.13550237811729,3.05425083169955,3.76543412244711,4.94658717943793,6.91545790567938
196,496.0,2.10297936677932,2.10399062632769,2.10743168996684,2.1155180030573097,2.13473410150297,3.05440633718129,3.7611528414294098,4.94960302871577,6.9213484154597795
197,497.0,2.10165013991706,2.10259195739738,2.1061595695301802,2.11469852081909,2.13406174839697,3.05327496287906,3.7612308149225995,4.9461827996198995,6.924751700207859
198,498.0,2.1012047186125,2.10201699059605,2.10537433266341,2.11391381800249,2.13343258376978,3.05419912172444,3.7609210284450003,4.9460525323851,6.919973907478889
199,499.0,2.10048340762965,2.10127311735227,2.10458856928385,2.11319926848933,2.13264922417178,3.05118937515197,3.7570957953047,4.94594419523607,6.91410740702068
200,500.0,2.10008733772672,2.10080378496199,2.1039901496354396,2.1124514253415096,2.13186924360096,3.05177007817886,3.7583924602860503,4.94052566095376,6.914377801976911
201,501.0,2.0998759789261903,2.10050131481215,2.10347698395214,2.11181019673906,2.1313841770075204,3.05042966027567,3.7565689511998497,4.9439183331117,6.90351601627925
202,502.0,2.09973748426958,2.10029249797761,2.10308580166697,2.11128701522052,2.1305015450511102,3.04922570869158,3.75635538726625,4.94089106606263,6.9157124608921805
203,503.0,2.09946740997917,2.0999674468368204,2.10263629934191,2.1107176565133,2.12998178830072,3.04939580175429,3.75539132245266,4.9433592670381,6.914597815211019
204,504.0,2.09873881829157,2.0992954325113398,2.10205803380757,2.11009167788065,2.12932882257625,3.0455077442383303,3.75555806729262,4.94103571653235,6.907650268303501
205,505.0,2.09844437072612,2.0989485406152903,2.10157748387567,2.10953499791137,2.12868098481521,3.04752601655637,3.75527326405225,4.93777089336244,6.9068348226327405
206,506.0,2.09719000508785,2.09768023386672,2.10047374803945,2.10879087387882,2.1280811959098997,3.0454738262112198,3.75377008582828,4.93538968483591,6.9154131870410405
207,507.0,2.09673804745562,2.09710865004844,2.0996805084601,2.10809416084699,2.1274348753336803,3.04328414388867,3.7522688584486,4.9323164379210205,6.90998786577619
208,508.0,2.09651736620627,2.09677121194973,2.09911727459765,2.10751141163967,2.12681235046088,3.0456207338345203,3.7502111445737,4.93543722685789,6.91516205236092
209,509.0,2.09573028588481,2.09602812289372,2.09834512990564,2.1067450096026,2.1261683404345,3.04439641298214,3.7479932663365196,4.93239745578561,6.8978667527778
210,510.0,2.09542615671418,2.0956498804993897,2.09783997053056,2.10617660690508,2.1255356320522703,3.0452677149891803,3.74541631014859,4.93244343262938,6.908326593877461
211,511.0,2.09275166032314,2.09386126644872,2.0971578721255,2.1055510157372797,2.12489926882423,3.04279843583256,3.748649197332,4.93085985312927,6.91170234622117
212,512.0,2.09214968036413,2.09324745385982,2.09667177944295,2.1048873141437703,2.12425472302809,3.04105116758951,3.74637069965591,4.93088849227409,6.90370315420674
213,513.0,2.0914635940272297,2.0925851075060597,2.09611231405958,2.1043068679500303,2.12365890831314,3.0406033934984302,3.7473647717575496,4.9318842683894495,6.8930031616967105
214,514.0,2.09107534837834,2.09211096085794,2.09559168252237,2.10369421127848,2.12289905775934,3.0395519026903397,3.7422864378140295,4.93051534436307,6.89715579938385
215,515.0,2.09075427411831,2.09173298160284,2.095114574413,2.1031710575070197,2.12228915469013,3.03867506658686,3.74555581304272,4.9248796747067,6.896312608384431
216,516.0,2.0894356336649498,2.09035563760846,2.09392114276289,2.10240227178782,2.12161209261603,3.03789760059956,3.74390911687826,4.92281096738306,6.89588985689468
217,517.0,2.0890199952051,2.08983202218934,2.09322283591292,2.101696616159,2.12103769294172,3.0391632886903297,3.7450449920633804,4.92381598238535,6.88774850498875
218,518.0,2.08841011648178,2.0892337235175003,2.09256523551903,2.10106870751306,2.12055760238133,3.03588286884743,3.7415054931268004,4.92498009183425,6.89572506924923
219,519.0,2.08804388784468,2.08877145488113,2.09195399007424,2.1004138088811097,2.11973776298053,3.0351629595125997,3.74217241221657,4.92574025567406,6.884291057290779
220,520.0,2.08773535655736,2.0883965121597,2.09143488069176,2.09987799097895,2.1192509990878396,3.03726636007288,3.73853010120792,4.9222950087441095,6.8974564898976105
221,521.0,2.0876161147356,2.08821393075548,2.0910874244976703,2.09934020587056,2.1185048614129403,3.03440052642598,3.7412917672899497,4.92622785078613,6.896063571454671
222,522.0,2.08737492239177,2.08791991920322,2.09067898919433,2.09879251721873,2.1180046458165998,3.03475289409533,3.7407237576189396,4.92081679918253,6.89045303030163
223,523.0,2.08722580640651,2.0877172103662,2.09034011056497,2.09834196046404,2.1175544388767302,3.03611251052022,3.7388794116631097,4.92219521363964,6.88887594422605
224,524.0,2.08650245468616,2.08704385501369,2.08976772013269,2.09779912887439,2.11694781777225,3.03338380070701,3.73782779495632,4.91743411413999,6.891395942857489
225,525.0,2.08623349707126,2.08673402718454,2.08936591930985,2.09727257223799,2.11640281007811,3.03113280962957,3.7370399737711004,4.91816455569053,6.8937811070507395
226,526.0,2.08507288389205,2.08558002422303,2.08836261444091,2.0966915504947297,2.11576145325675,3.0323371828475,3.7338294971697,4.91714123044358,6.886561748109191
227,527.0,2.08467794067859,2.08504004338607,2.08760977503061,2.09602579268626,2.11522431264482,3.03006700748195,3.7355742038986604,4.9160593140847,6.879184401429719
228,528.0,2.08435207330808,2.08465358975529,2.08707046021185,2.0954127576049397,2.1145832629241,3.02956217253189,3.7347568668286297,4.91958584640724,6.88659724848093
229,529.0,2.08365805213004,2.08398468544445,2.0864174833469002,2.0948394424572503,2.11409764646142,3.02864238216672,3.7326777482233897,4.91703877338003,6.8891836594277
230,530.0,2.08333623707182,2.08360317298956,2.08593344725817,2.094228471018,2.11349768892638,3.02995734071955,3.72950491625471,4.91056988300001,6.8908906145521405
231,531.0,2.08315887627601,2.0833612530432597,2.0854728842876797,2.09376057000495,2.11298605674132,3.02755961567107,3.73274665560051,4.91279415524723,6.8825092805895896
232,532.0,2.08041623376458,2.08152589441984,2.0848628905460203,2.09313701089434,2.11231304815374,3.02714160131849,3.73114002339961,4.9181902309617,6.88155080922273
233,533.0,2.0799344545185496,2.08102330013066,2.08444279202632,2.09266895102188,2.1118889245569696,3.02671211401764,3.72968607923714,4.913259300798449,6.87471877371268
234,534.0,2.07942611965499,2.0805159436497798,2.0839850000102,2.09214335096776,2.11118854786418,3.02458638391708,3.7303618488732697,4.908767878921419,6.885593372191299
235,535.0,2.0789313686370803,2.0799821970131203,2.0834883055564,2.09158518214747,2.11079241315126,3.0254216854956,3.7295399896010704,4.91549265849273,6.87529290954805
236,536.0,2.07862865507602,2.07962444856166,2.0830675558537197,2.0911080004353,2.11028082704097,3.02500439803171,3.73165383185679,4.90600864809444,6.88267191822398
237,537.0,2.07751223987713,2.07852732142545,2.08217687927186,2.09048539234213,2.10971250602528,3.02421965140132,3.72640638084383,4.90685859774528,6.87841234037168
238,538.0,2.0770688816547302,2.0779338956464,2.08134120309501,2.08986645427085,2.10907191929817,3.02261161765111,3.72417854019803,4.90390255703804,6.87051998636638
239,539.0,2.0767339730825203,2.07751810563951,2.08079721479266,2.0892545127350797,2.10850144550092,3.02383873681165,3.7259726445940298,4.90870329372901,6.87519376326408
240,540.0,2.07608067727088,2.0768797063343203,2.08021547543332,2.08868566113822,2.10812883159965,3.02311179719306,3.72756426473856,4.90918901401022,6.87852780801327
241,541.0,2.07582697537913,2.0765357542060303,2.0796980378344596,2.08817176397964,2.1074269030958397,3.01974826153796,3.72349543822091,4.91033083100365,6.8668061026202505
242,542.0,2.0755387915931602,2.0762044724069497,2.07926607566326,2.0876742296908,2.10698344532214,3.02092082494199,3.7270565583700304,4.9043524563048,6.87291580333458
243,543.0,2.07542965376377,2.0760200855787803,2.0789203148737503,2.0871760908823402,2.10635851781368,3.02082966917175,3.7220176002454,4.90165734438998,6.8749616048271704
244,544.0,2.0753138839960097,2.07585827367752,2.07861918687187,2.08675364410877,2.1058801045104802,3.01720613510617,3.7247829609071803,4.90400083977999,6.864920668882971
245,545.0,2.07506910913772,2.07559282625392,2.07827917926497,2.08626301757358,2.10539138143174,3.0183000775133197,3.72250109956739,4.8981534085256895,6.8739867469971
246,546.0,2.07445052103288,2.0750135016921902,2.0777888961829203,2.0858344549331798,2.10488131900727,3.01815368570452,3.72274289067415,4.9075076163128,6.86533857138725
247,547.0,2.07424210561402,2.07476853280663,2.07743331043273,2.0853633899662603,2.10443404830917,3.01526902560424,3.7172699727662804,4.90152913348097,6.864013531972001
248,548.0,2.07397103890329,2.0744719154007702,2.0770589977443197,2.08495926675163,2.10392879261523,3.01575883893687,3.7189737018587,4.900506238740681,6.87018610610961
249,549.0,2.07281347511708,2.0733122358500897,2.07610712428204,2.0843558048553703,2.1034636303775,3.01512305958308,3.7195303142086598,4.90325580565845,6.86373043060684
250,550.0,2.07246956415176,2.0728655648633802,2.0754273482836703,2.0837805751089,2.1029546008735798,3.01628834621412,3.7186902021654795,4.90098362323809,6.86051012506187
251,551.0,2.07216828408129,2.0724938351430002,2.07493249013349,2.08328344887159,2.10253363817147,3.01449998819762,3.71975067946706,4.8931000244778495,6.8612050194228
252,552.0,2.07155246003419,2.0718985892884403,2.07436805144697,2.08274841235056,2.10193651864416,3.01467901821658,3.71702663063462,4.89684269684422,6.86650386221315
253,553.0,2.0712964704819,2.07158082644417,2.07387416410036,2.08224154889173,2.10158392955474,3.01490426352294,3.71654531921902,4.89671059323446,6.86467481344286
254,554.0,2.07103433196544,2.07126392165049,2.0734826774571,2.08177158032059,2.10100331753082,3.01488694084165,3.7159348847304403,4.89627334802113,6.862840229019521
255,555.0,2.06918922014497,2.07012017595395,2.0730601865991902,2.08138077712804,2.10061237049922,3.01301313453353,3.71527946534315,4.8940886365897,6.8567648435112
256,556.0,2.06814367264211,2.06925061309561,2.07260266626365,2.08080760120563,2.1000949275135903,3.01140332619706,3.7163874736724405,4.89395969054,6.86705579321291
257,557.0,2.0677483619686203,2.06881866841539,2.0722143844261702,2.08035936036221,2.09955252232514,3.0103296336591203,3.7148225544771103,4.892234341178829,6.85807216783976
258,558.0,2.06753559138774,2.06855951806381,2.07190947842001,2.0799710888721,2.09905480432994,3.01081012239083,3.7126542739134196,4.890803097489569,6.845955523169501
259,559.0,2.06678958467319,2.06784857451543,2.07133288637027,2.07941233862228,2.09856162020862,3.01140063032843,3.7145200734046204,4.8934770293666,6.8600436570843595
260,560.0,2.06650922960005,2.06752642297036,2.07099443941153,2.0790054360203403,2.09810639721788,3.0113432275067997,3.7136717511681803,4.891165879524491,6.853046097028161
261,561.0,2.06634066959694,2.06729867653772,2.0706722556129002,2.07860902547501,2.09763915892913,3.00879144547693,3.71038792315805,4.8861678990135795,6.847779902410971
262,562.0,2.06507993245124,2.066045325841,2.06962862388342,2.07797444075271,2.0970783548042102,3.00699560914412,3.7125449847722396,4.8947183743745,6.85526810593083
263,563.0,2.0648220261354,2.06565878655985,2.06904325015693,2.07745647073574,2.0966718760870298,3.0070314940740297,3.70672721720421,4.88836350759854,6.84942378271622
264,564.0,2.06451326539851,2.06529295300543,2.06855430464707,2.07696100546866,2.0962734924953397,3.00645069965822,3.7115345700087,4.88538463606042,6.85554775996236
265,565.0,2.0639034285411197,2.06470071479752,2.0680076364420303,2.07649846851266,2.09576914846077,3.00668098259605,3.70839554511755,4.884009551211809,6.85814646132141
266,566.0,2.06365600616931,2.06438226053342,2.06755619944483,2.07603139469064,2.09529692214168,3.0046848458657,3.70646439915243,4.88323405331466,6.853604152618529
267,567.0,2.06339979696273,2.0640870129275997,2.0671755195308403,2.0755535931751097,2.0947631787382,3.0077426017470597,3.7074994515855804,4.88207599273091,6.85087376158889
268,568.0,2.06326123635768,2.06388954013586,2.06683639515377,2.07509722832292,2.09438936666809,3.00480658398605,3.7044834366062602,4.8811029249141,6.850702367775139
269,569.0,2.06316903893947,2.0637375772126,2.06656407370679,2.07468797715492,2.09391618583127,3.0051537082883497,3.70554120792485,4.8814108844934,6.84838462651614
270,570.0,2.06297548228576,2.06352040872499,2.0662830978430797,2.07433454338684,2.09355087634585,3.00467863385872,3.70625031391102,4.88688394050858,6.841636538960031
271,571.0,2.06284197392463,2.06336065735854,2.0660121937040197,2.0739837647926,2.09308075161464,3.00315416225856,3.70547055483255,4.88101030795676,6.8439390979536805
272,572.0,2.06224021923542,2.06280572179704,2.06557917628511,2.07357031807303,2.09263531129546,3.00455135023947,3.7055976059889404,4.88199164273543,6.84170660735825
273,573.0,2.06204845653623,2.0625693996191004,2.06525700360946,2.07313024335503,2.09219349614121,3.00222613287614,3.70314331206046,4.88155093444958,6.84194593895794
274,574.0,2.06181232213974,2.0623092654284,2.0649515423413303,2.07281356519945,2.09168127275481,3.0027079607626397,3.6974534133654,4.87884564015846,6.8397717729862695
275,575.0,2.06169763316363,2.0621492690838803,2.0646932076063,2.07245750049203,2.0914231451787,3.00160428902357,3.7042117835742396,4.87990491873957,6.837603454442689
276,576.0,2.06041229494586,2.0608549035403803,2.06355614834912,2.07185305908657,2.09097705670371,3.00328053415976,3.70202349164998,4.87802377883466,6.847117857809359
277,577.0,2.0600996274646297,2.06049538426995,2.06306275638863,2.07139085776805,2.09045744169317,3.00086100080702,3.7006323877234,4.88241919908644,6.841198815083691
278,578.0,2.05991777305603,2.06022621004134,2.06265640489906,2.07096816700994,2.09013740713857,3.00082404245799,3.6991603071555397,4.87656940411943,6.843411904772739
279,579.0,2.05932220685631,2.05967377498261,2.0621288199111802,2.07050243268795,2.08961910958327,2.9989034223044198,3.7006249406398197,4.8772469060728305,6.8497282923866
280,580.0,2.05909332214407,2.05939213402271,2.0617367204137103,2.07009371029548,2.08918850667364,2.99751242851931,3.69832483592107,4.87766922623301,6.83167180796293
281,581.0,2.05885533459186,2.0591064053736603,2.06136785423271,2.0696648012030803,2.08873625306524,2.99730273829288,3.6965876361619596,4.876700843226249,6.829718789374541
282,582.0,2.05872013064101,2.0589163264058503,2.06106291888169,2.06925069995932,2.08850355788692,2.99811956613641,3.6992436081678597,4.87648737913835,6.834588136101879
283,583.0,2.05626966552734,2.05735380129516,2.06060009921938,2.06886030924841,2.08807796302214,2.99852001945823,3.6987046023121097,4.8770809729565805,6.82940119359754
284,584.0,2.05584532336518,2.0569463027562898,2.0602680787105103,2.0684263286978,2.08760507555119,2.9957449620997503,3.69717951234411,4.86986977420793,6.8357145799613495
285,585.0,2.05552050182484,2.05658427553102,2.0599425867505303,2.06806199384629,2.08707041763477,2.99828724315846,3.69738008112171,4.87334060975182,6.8363829414951605
286,586.0,2.05533537354469,2.05635456463843,2.0596916436512,2.0677400823492498,2.08672626728154,2.99589614823292,3.6966238856299705,4.87027734434614,6.8354240598017295
287,587.0,2.05464622648544,2.0557111436922098,2.05918453421779,2.06728757990561,2.08638173534385,2.99495069193514,3.6953194630647,4.87709005625788,6.83036547406949
288,588.0,2.05447463805675,2.0554906292423603,2.05891515600383,2.06691354263052,2.0858698183119198,2.99604512524493,3.6960829262786503,4.87259024189347,6.83063690760349
289,589.0,2.05422798686735,2.05519151278957,2.05859752769097,2.06654774522855,2.08550090271942,2.9944672570747297,3.69403274962147,4.87262429252453,6.83128873431459
290,590.0,2.05345180700272,2.0544684427037803,2.05804561763517,2.0661062785767,2.0851905138231803,2.99356274166405,3.69319539719754,4.87274053674144,6.827586154635901
291,591.0,2.05277221535742,2.05368576364517,2.0572132224798203,2.0655922057028797,2.0846562787588603,2.9933318064304,3.69325713542923,4.86584332405086,6.83446560311131
292,592.0,2.05249905578196,2.0533443812221197,2.05673882369399,2.0651403849639,2.0842287688124896,2.9948905774329697,3.6950825311572197,4.8659091141303,6.83198917713668
293,593.0,2.05231624622344,2.05308755441308,2.05637800936587,2.06475044233947,2.0838952330850002,2.99299664104394,3.6941270262731205,4.87039387582009,6.827844809018541
294,594.0,2.05178909016028,2.05260025553926,2.0558867862891397,2.0643313838887902,2.0835206384208003,2.99250976388035,3.6923336612037296,4.86655888821603,6.832643172811149
295,595.0,2.05149922754094,2.05224907768145,2.05547621129751,2.06388247337788,2.08314584147855,2.99141649849051,3.6933079940808895,4.86819687387542,6.8185513182564605
296,596.0,2.05127215378098,2.05199114502891,2.05514095240458,2.0635407459851303,2.0827591591753,2.98867199878683,3.6936458580824496,4.86845410306435,6.82829965448081
297,597.0,2.05112067185975,2.0517875737521702,2.0548344954121798,2.06315504752844,2.08227946807853,2.98854243736863,3.68955503990687,4.864324382926711,6.832652869961501
298,598.0,2.05103787468075,2.05163708719015,2.05456494675427,2.06277484985962,2.08194596814923,2.98996978085935,3.6896755275884603,4.86219774246662,6.820351173701409
299,599.0,2.05095065232105,2.0515148153528497,2.05431778871342,2.0624499543934998,2.08158307204693,2.98934655878283,3.68807028890876,4.863657020116221,6.82238134785015
300,600.0,2.05078357212543,2.05133318600393,2.05406279104053,2.06214460167288,2.0811286706157,2.99029537575887,3.6889838340317804,4.869338460757859,6.816136296800799
301,601.0,2.05065570270195,2.0511640130281403,2.05384767450913,2.0617759535178504,2.08085020206235,2.98788132664775,3.68756675585741,4.86473013898907,6.82507455894453
302,602.0,2.05022691698074,2.05079763624668,2.05353345531113,2.0614826699595903,2.0804361720114897,2.98731059706583,3.6889935964503304,4.85782505593681,6.81929263528864
303,603.0,2.04991548059731,2.05045833397135,2.053186232749,2.0611134631801398,2.0801006380774,2.9882629730354,3.68580217211069,4.86387396357161,6.8220220878506
304,604.0,2.04980456421375,2.05030890580639,2.05291892042495,2.06080076602175,2.07962878363803,2.9866042898661402,3.68836938741887,4.85864052501348,6.83016778799528
305,605.0,2.0495877402871803,2.05006507715433,2.0526562878884302,2.06052047254815,2.0793175556425,2.98534360133623,3.68309238602779,4.86486164447851,6.818875389842869
306,606.0,2.04948293886184,2.0499437126439,2.05245034676641,2.06018103346675,2.0789959254615,2.98611859334614,3.68255760050369,4.865551174682469,6.823760668134959
307,607.0,2.0482273640871003,2.048691837316,2.05140498586408,2.05966135948672,2.07868336824663,2.98450233981441,3.68639026256026,4.86017992273848,6.82760849556205
308,608.0,2.0480270750086698,2.04840096757859,2.05097243608385,2.05929208399727,2.07833235479108,2.98533210339713,3.68615547776976,4.86207482296396,6.81271947874436
309,609.0,2.04777586891651,2.04811537384204,2.0506009709388,2.05889375052042,2.07797064205333,2.98563759988471,3.6871978623893997,4.860666411332501,6.8130085983641395
310,610.0,2.0476450873136502,2.04794093476161,2.05028216945603,2.0585925013352098,2.07760445352941,2.9862805472835903,3.6854234180367498,4.8564060691935005,6.81635461327638
311,611.0,2.04701433248519,2.04735148598738,2.04979979646951,2.05814026656337,2.07730830467268,2.98369628668353,3.6827270954738296,4.858833803818,6.80844741858225
312,612.0,2.04684989664554,2.0471312906045402,2.0494518144086,2.05778061218149,2.07698872594684,2.98390608491236,3.6858154350090695,4.85733223713273,6.81449800977706
313,613.0,2.0466301813364,2.0468973240576602,2.04913859382793,2.05745454740077,2.07647039004676,2.98295003120768,3.6854118021829896,4.85819005288761,6.81521285983184
314,614.0,2.04650795533657,2.04672799822464,2.04889147310256,2.05711199074387,2.0761406016290103,2.98261898718569,3.6826355425224597,4.85607482931008,6.8160182008163
315,615.0,2.04444702382087,2.04545459517501,2.04849343441352,2.05678031975217,2.07570914690978,2.98304961851406,3.6811217334581503,4.85533643158413,6.80945940634394
316,616.0,2.0438173163771602,2.04491390648037,2.04822321713492,2.05634653856046,2.07546189015433,2.9820917610964703,3.6820657259428797,4.8538288265986305,6.820017083354291
317,617.0,2.04349627004675,2.04458453913666,2.04791642168574,2.05608937067054,2.0751750212568703,2.9818431363403697,3.68112171525014,4.84958909726329,6.803111484350451
318,618.0,2.04329716758728,2.04434032939374,2.04769903054535,2.05576271866448,2.07474625559821,2.98195824366435,3.6781754534919697,4.85084540178151,6.81852704906603
319,619.0,2.0431525633335097,2.04415888049378,2.04745661375522,2.05543984089195,2.07451853890195,2.9813363984113503,3.68016488655628,4.85225937852291,6.811077872146851
320,620.0,2.04248759154677,2.04354382357895,2.0470591654323,2.0550748705930997,2.07412170544676,2.98088859268566,3.6788340610641903,4.8534109458022705,6.80850056009069
321,621.0,2.04231100534796,2.0433347329966702,2.04676944096237,2.05474858621656,2.07372339128069,2.97966213967185,3.6813123054142998,4.8533562821650795,6.80469979554824
322,622.0,2.0420917555578,2.0430779560998,2.04648155720643,2.0544376785364,2.07342075721435,2.97949879835015,3.67843056672019,4.85015332760997,6.8039787437478
323,623.0,2.04197006340213,2.04291153632998,2.0462837042272,2.05414257212206,2.07295196007303,2.9781214294211,3.6797964408281203,4.84879765282236,6.811932305745221
324,624.0,2.04091941526196,2.04193343160003,2.0455178189501098,2.05375751215815,2.07264371821247,2.9771499850373697,3.67838414623122,4.852654412462741,6.80825911325383
325,625.0,2.04056388641782,2.0414732640735798,2.04496375086605,2.0533218692146202,2.0724090329833302,2.97913775214264,3.67642570264721,4.85250636828904,6.8075751390903205
326,626.0,2.04040816369056,2.0412470973949803,2.04459680103473,2.05296317653618,2.07204188143163,2.97895793307526,3.67544001606963,4.84813260621894,6.79992344438144
327,627.0,2.04016317867897,2.04095980664938,2.0442436899259597,2.05259328740723,2.07169096794091,2.97800742661412,3.6790111728406503,4.8523625889374795,6.80888544290941
328,628.0,2.04004281604886,2.0407878334991603,2.0439387408778003,2.05221956982389,2.07134839429929,2.9772754267456,3.67585280065601,4.84411138330418,6.81228160528466
329,629.0,2.03942628954574,2.04021969750076,2.0435153573959997,2.05193751830682,2.07099254125319,2.97685801564622,3.6743605836061697,4.847044759432221,6.807687826593501
330,630.0,2.03926087081804,2.04000411257892,2.04317432362213,2.0515677608065297,2.07070929526686,2.97669181499816,3.6752910245869295,4.84708803802505,6.813189624625631
331,631.0,2.0390515814781103,2.0397700432822097,2.04289870881363,2.05124615102186,2.07028780111558,2.97454296713806,3.6769986122624903,4.84856011031661,6.79759894769238
332,632.0,2.03892832741737,2.03960656844712,2.0426418122090397,2.05089153952673,2.07004806878529,2.97582731964159,3.6772093649568895,4.84559363083504,6.8038007768509905
333,633.0,2.03884685761518,2.03947137915752,2.04240090843439,2.0506514900811,2.06959471447169,2.9750064523501303,3.67387429087273,4.84805147263435,6.80353451579883
334,634.0,2.0387892541646897,2.039357728298,2.04220916056968,2.05035221203863,2.06931720632649,2.97342808863027,3.67507135274708,4.84630191846778,6.79646579068368
335,635.0,2.03871393363922,2.03925123787075,2.04200806522332,2.05005556116849,2.06910123146288,2.97617600108273,3.67361116306707,4.84311891036415,6.80693297815918
336,636.0,2.0385365461979,2.03907941602692,2.04180353585183,2.04987967880517,2.06879224085286,2.97151707718232,3.6684549793179997,4.8451108961801905,6.805384595419
337,637.0,2.0384385374784397,2.03895292519927,2.0416187623113298,2.0495487424585903,2.06851176420263,2.9742310447596,3.66970798972183,4.84145064418474,6.804687728519079
338,638.0,2.03838273260332,2.03886086037792,2.04144017106294,2.0493584422647904,2.0682894669748797,2.9730849160600403,3.6742673171157003,4.84387371321348,6.79182464002724
339,639.0,2.03776282441616,2.03831000897921,2.04104063867926,2.0489737330403104,2.06779267050698,2.9734503989882697,3.6736975705039603,4.845081428942731,6.80121209148038
340,640.0,2.03763228869065,2.0381545757993997,2.04083506911806,2.04869738694913,2.0675221304737,2.97181664866451,3.67002741586882,4.84561164696058,6.7905517798474895
341,641.0,2.03743818968869,2.03794727438837,2.0405763981916,2.04844242103882,2.06724731245934,2.9714595164692,3.6674536103367803,4.83918862907169,6.7963011838754595
342,642.0,2.0373303659439,2.03780113064385,2.04040138111412,2.04819016008116,2.0670616365198,2.97158378085997,3.67158255532188,4.84647118421979,6.79998693425245
343,643.0,2.03726941884756,2.03771601813845,2.04021637471206,2.04789504256099,2.06659412889927,2.9707685761554097,3.6695557858447496,4.844743856654779,6.79110640968829
344,644.0,2.03604278291463,2.0365124793954097,2.03924609283208,2.04745324691087,2.06634940070323,2.97299228449612,3.66885779920201,4.83862372531807,6.7942148192198
