nm, %R
686.000000, 9.784012
685.000000, 9.748039
684.000000, 9.768326
683.000000, 9.804571
682.000000, 9.768231
681.000000, 9.798564
680.000000, 9.789889
679.000000, 9.782648
678.000000, 9.817620
677.000000, 9.787142
676.000000, 9.810084
675.000000, 9.818724
674.000000, 9.798487
673.000000, 9.829985
672.000000, 9.816051
671.000000, 9.820263
670.000000, 9.828689
669.000000, 9.814290
668.000000, 9.837144
667.000000, 9.837348
666.000000, 9.852884
665.000000, 9.853867
664.000000, 9.845446
663.000000, 9.865219
662.000000, 9.859096
661.000000, 9.877550
660.000000, 9.876513
659.000000, 9.870100
658.000000, 9.885535
657.000000, 9.879507
656.000000, 9.895046
655.000000, 9.885446
654.000000, 9.884663
653.000000, 9.892498
652.000000, 9.897240
651.000000, 9.916224
650.000000, 9.901200
649.000000, 9.927030
648.000000, 9.925668
647.000000, 9.928930
646.000000, 9.948261
645.000000, 9.924321
644.000000, 9.950133
643.000000, 9.934204
642.000000, 9.949371
641.000000, 9.953830
640.000000, 9.953836
639.000000, 9.969882
638.000000, 9.945044
637.000000, 9.983457
636.000000, 9.968450
635.000000, 9.973845
634.000000, 9.977336
633.000000, 9.984762
632.000000, 10.001907
631.000000, 9.982656
630.000000, 10.010193
629.000000, 9.986881
628.000000, 10.014846
627.000000, 10.012214
626.000000, 10.026671
625.000000, 10.031475
624.000000, 10.014731
623.000000, 10.028865
622.000000, 10.022242
621.000000, 10.033674
620.000000, 10.024291
619.000000, 10.042806
618.000000, 10.034939
617.000000, 10.039993
616.000000, 10.042410
615.000000, 10.051204
614.000000, 10.050424
613.000000, 10.050026
612.000000, 10.052608
611.000000, 10.054857
610.000000, 10.066076
609.000000, 10.060674
608.000000, 10.060270
607.000000, 10.065939
606.000000, 10.054298
605.000000, 10.060554
604.000000, 10.065544
603.000000, 10.075543
602.000000, 10.066191
601.000000, 10.073372
600.000000, 10.071627
599.000000, 10.083824
598.000000, 10.074040
597.000000, 10.097063
596.000000, 10.082449
595.000000, 10.085901
594.000000, 10.084815
593.000000, 10.085468
592.000000, 10.095251
591.000000, 10.094029
590.000000, 10.094100
589.000000, 10.085589
588.000000, 10.072246
587.000000, 10.097553
586.000000, 10.107527
585.000000, 10.101730
584.000000, 10.116512
583.000000, 10.104321
582.000000, 10.113069
581.000000, 10.097884
580.000000, 10.126055
579.000000, 10.094593
578.000000, 10.129822
577.000000, 10.099149
576.000000, 10.134051
575.000000, 10.113881
574.000000, 10.146246
573.000000, 10.119426
572.000000, 10.138184
571.000000, 10.131064
570.000000, 10.132600
569.000000, 10.144785
568.000000, 10.120494
567.000000, 10.164409
566.000000, 10.122785
565.000000, 10.181320
564.000000, 10.135501
563.000000, 10.182299
562.000000, 10.165452
561.000000, 10.178698
560.000000, 10.197005
559.000000, 10.142836
558.000000, 10.196165
557.000000, 10.161145
556.000000, 10.207418
555.000000, 10.189760
554.000000, 10.198830
553.000000, 10.212524
552.000000, 10.196111
551.000000, 10.236233
550.000000, 10.231819
549.000000, 10.246796
548.000000, 10.266358
547.000000, 10.251877
546.000000, 10.278129
545.000000, 10.272305
544.000000, 10.284592
543.000000, 10.312523
542.000000, 10.304119
541.000000, 10.313564
540.000000, 10.335242
539.000000, 10.320805
538.000000, 10.346327
537.000000, 10.354238
536.000000, 10.366202
535.000000, 10.380510
534.000000, 10.375774
533.000000, 10.393291
532.000000, 10.426448
531.000000, 10.408224
530.000000, 10.436788
529.000000, 10.451576
528.000000, 10.428854
527.000000, 10.465975
526.000000, 10.469644
525.000000, 10.465747
524.000000, 10.500838
523.000000, 10.503582
522.000000, 10.480164
521.000000, 10.524150
520.000000, 10.522017
519.000000, 10.515782
518.000000, 10.543255
517.000000, 10.544534
516.000000, 10.533330
515.000000, 10.555122
514.000000, 10.578308
513.000000, 10.562770
512.000000, 10.587102
511.000000, 10.599335
510.000000, 10.585532
509.000000, 10.588650
508.000000, 10.600262
507.000000, 10.600426
506.000000, 10.601299
505.000000, 10.603319
504.000000, 10.613371
503.000000, 10.613680
502.000000, 10.622536
501.000000, 10.613725
500.000000, 10.616381
499.000000, 10.608712
498.000000, 10.603062
497.000000, 10.595283
496.000000, 10.601413
495.000000, 10.604208
494.000000, 10.597466
493.000000, 10.598698
492.000000, 10.594973
491.000000, 10.594379
490.000000, 10.593763
489.000000, 10.599001
488.000000, 10.608224
487.000000, 10.612405
486.000000, 10.599515
485.000000, 10.594747
484.000000, 10.601630
483.000000, 10.613017
482.000000, 10.617879
481.000000, 10.618811
480.000000, 10.639556
479.000000, 10.664162
478.000000, 10.683879
477.000000, 10.702853
476.000000, 10.722449
475.000000, 10.737739
474.000000, 10.746146
473.000000, 10.761526
472.000000, 10.773266
471.000000, 10.793940
470.000000, 10.821124
469.000000, 10.829205
468.000000, 10.840434
467.000000, 10.866823
466.000000, 10.881195
465.000000, 10.891930
464.000000, 10.917376
463.000000, 10.937597
462.000000, 10.947129
461.000000, 10.962992
460.000000, 10.969176
459.000000, 10.981916
458.000000, 10.991661
457.000000, 10.991534
456.000000, 11.008779
455.000000, 11.006200
454.000000, 10.992919
453.000000, 10.998748
452.000000, 11.002059
451.000000, 11.008274
450.000000, 11.019900
449.000000, 11.020054
448.000000, 11.023966
447.000000, 11.029019
446.000000, 11.022000
445.000000, 11.012721
444.000000, 11.004216
443.000000, 11.008238
442.000000, 11.014144
441.000000, 11.036703
440.000000, 11.057735
439.000000, 11.062591
438.000000, 11.062739
437.000000, 11.062745
436.000000, 11.095696
435.000000, 11.104979
434.000000, 11.114779
433.000000, 11.137227
432.000000, 11.145078
431.000000, 11.146610
430.000000, 11.159388
429.000000, 11.184216
428.000000, 11.204566
427.000000, 11.225275
426.000000, 11.240038
425.000000, 11.244009
424.000000, 11.274611
423.000000, 11.298063
422.000000, 11.317849
421.000000, 11.335166
420.000000, 11.342059
419.000000, 11.357660
418.000000, 11.382972
417.000000, 11.393872
416.000000, 11.416857
415.000000, 11.434087
414.000000, 11.438998
413.000000, 11.469599
412.000000, 11.484814
411.000000, 11.498625
410.000000, 11.506235
409.000000, 11.512460
408.000000, 11.529804
407.000000, 11.523668
406.000000, 11.530717
405.000000, 11.545809
404.000000, 11.548751
403.000000, 11.553123
402.000000, 11.573400
401.000000, 11.572923
400.000000, 11.599021
399.000000, 11.624599
398.000000, 11.633240
397.000000, 11.647863
396.000000, 11.676322
395.000000, 11.706377
394.000000, 11.728770
393.000000, 11.742144
392.000000, 11.754870
391.000000, 11.775140
390.000000, 11.820273
389.000000, 11.856806
388.000000, 11.894290
387.000000, 11.935917
386.000000, 11.934646
385.000000, 11.944015
384.000000, 11.977329
383.000000, 11.980315
382.000000, 11.995623
381.000000, 12.037678
380.000000, 12.034421
379.000000, 12.069690
378.000000, 12.144397
377.000000, 11.887547
376.000000, 11.802498
375.000000, 11.814504
374.000000, 11.938366
373.000000, 11.896698
372.000000, 12.016832
371.000000, 12.109416
370.000000, 12.173998
369.000000, 12.249265
368.000000, 12.301481
367.000000, 12.331608
366.000000, 12.392071
365.000000, 12.467983
364.000000, 12.544242
363.000000, 12.547203
362.000000, 12.621413
361.000000, 12.667533
360.000000, 12.716754
359.000000, 12.760933
358.000000, 12.686496
357.000000, 12.684535
356.000000, 12.686634
355.000000, 12.666758
354.000000, 12.806545
353.000000, 12.718066
352.000000, 12.751664
351.000000, 12.731376
350.000000, 12.861306
